SPARSE: SLL_PROTECTED_0, ERROR_PR: 0.0000000000, ROWS: 10, COLS: 10, NZmax: 50
RMSE: 1.664332, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 37, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 1.664332, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 37, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 1.664332, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 37, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.888819, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
RMSE: 0.000000, ERR_PR: 0.0000000000, NUM_ERROR: 0, READ_NUM: 43, OUT_READ: 0, WRITE_NUM: 0, OUT_WRITE: 0
